Page.Name,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Total.Views,Video.Length,URL,Message
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808791,810390,2020-02-10 02:00:02 AEDT,2020-02-10,02:00:02,Link,101,2,16,11,2,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156670634865951,"Did you know Johnson & Johnson has actually had quite a few brushes with old Hollywood glamour, like in 1942 when legendary film star Hedy Lamarr hosted a rally at J&J headquarters to help the wartime effort? Ahead of the film industry's biggest night, discover more moments when Hollywood played a starring role in our company's history from Margaret Gurowitz, Chief Historian, J&J."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808700,810280,2020-02-08 02:00:30 AEDT,2020-02-08,02:00:30,Native Video,35,3,7,6,0,0,0,0,0,1996,00:00:06,https://www.facebook.com/126297030950/posts/10156665471705951,"True or false: You should avoid using toner if you have dry skin. Answer: False. According to the scientists behind the new Exuviance® products that have been clinically proven to help combat the signs of aging, it's a good idea for everyone to use toner because it helps balance your skin's pH, providing a hydrating boost. Learn more science-backed tips to help keep your skin youthful and glowing in this anti-aging skincare quiz: http://bit.ly/31iI1tV:=:https://www.jnj.com/"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808646,810213,2020-02-07 02:00:16 AEDT,2020-02-07,02:00:16,Link,262,3,83,31,2,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156662962765951,"""Every year in the U.S., over 30,000 patients are diagnosed with multiple myeloma, and over 11,000 patients will die from the disease."" — Sen Zhuang, M.D., Ph.D., Vice President, Oncology Clinical Research, Janssen Research & Development, a member of the Johnson & Johnson family of companies. As part of our commitment to advancing the field of multiple myeloma research, J&J and Legend Biotech have teamed up to work on a revolutionary new CAR-T therapy that harnesses a patient's own white blood cells to target and kill the cancer. Learn from Dr. Zhuang about the unique collaboration and how it could potentially impact the thousands of patients diagnosed with multiple myeloma each year."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808573,810127,2020-02-06 02:00:17 AEDT,2020-02-06,02:00:17,Link,92,0,29,7,1,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156660590225951,"Did you know 15 to 30% of patients with atrial fibrillation don't experience any symptoms, so they have no idea they even have the potentially life-threatening condition? This American Heart Month, learn some lesser-known facts about heart health that could help keep your heart in top shape from a cardiothoracic surgeon at the Janssen Pharmaceutical Companies of Johnson & Johnson—and discover exciting new areas of cardiac care, like a medically certified screening and monitoring app that could measure cardiac rhythm with a smartphone camera."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808525,810070,2020-02-05 02:00:15 AEDT,2020-02-05,02:00:15,Link,155,3,47,16,0,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156658115060951,"A potentially promising treatment for patients living with metastatic urothelial cancer got its start in 1997 when it was discovered that mutations in a particular gene are linked to cancer. Now, 23 years later, the treatment is accessible to people who may benefit most. On World Cancer Day, learn about the treatment’s unique journey from discovery to U.S. Food and Drug Administration approval from the tireless scientists at the Janssen Pharmaceutical Companies of Johnson & Johnson who helped make it happen."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808510,810049,2020-02-04 02:00:18 AEDT,2020-02-04,02:00:18,Link,52,0,13,6,0,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156655790095951,"The new TV drama MTV Nishedh, part of a collaboration between Johnson & Johnson and MTV Staying Alive to help educate viewers about tuberculosis (TB) in India, stars Syed Raza Ahmed in the role of a radio producer who experiences a serious TB relapse. Get to know the actor, and learn how he's using his platform to spread awareness about the world's deadliest infectious disease—and help reduce the stigma surrounding TB for viewers across the globe."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808491,810024,2020-02-03 02:01:15 AEDT,2020-02-03,02:01:15,Native Video,100,2,13,14,0,0,0,0,0,2913,00:02:55,https://www.facebook.com/126297030950/posts/10156653103740951,"In the quest to identify bold, out-of-the-box ideas in every area of medicine, science and technology to help people live without illness as they age, Johnson & Johnson and the National Academy of Medicine have partnered for the U.S. Healthy Living Catalyst Awards. Learn more about the exciting new competition for healthcare innovators: http://bit.ly/3b6wt1s:=:https://www.linkedin.com/pulse/extending-human-healthspan-realize-world-without-disease-hait/?trackingId=ECqNegPwawFlpQ8W8q3oMw%3D%3D"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808466,809990,2020-02-02 02:00:12 AEDT,2020-02-02,02:00:12,Link,163,7,21,37,2,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156650043215951,"""Yes, I was exhausted, and scared of things I had never thought about before, like tripping—what would happen if I fell, while my chest was being held together by pieces of wire?—but I was determined to get back to activity as fast as possible."" — Cat Oyler, Vice President of Global Public Health, Johnson & Johnson. In 2017, Oyler was supposed to have a simple procedure to fix a small hole in her heart, then learned it was actually the size of an egg and required open heart surgery. As American Heart Month begins, read her powerful story of recovery—and learn how her experience inspires her to ensure that her impact on the world is as meaningful as possible."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808432,809941,2020-02-01 02:00:28 AEDT,2020-02-01,02:00:28,Status,48,1,4,5,0,2,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156647301875951,"True or false: You can’t have oily skin as you get older. Select your guess below, then find out the correct answer by taking this anti-aging skincare quiz—and learn science-backed tips to help your skin stay youthful from the scientists behind new Exuviance® products that have been clinically proven to help combat the signs of aging: http://bit.ly/31iI1tV:=:https://www.jnj.com/health-and-wellness/anti-aging-skincare-quiz"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808374,809875,2020-01-31 02:00:00 AEDT,2020-01-31,02:00:00,Link,154,0,45,32,1,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156644013745951,"✔️ A potential vaccine for early stage Alzheimer's patients. ✔️ A memory test administered via a tablet or smartphone that could assess a common early sign of the disease through the detection of biomarkers. These are just two uniquely innovative angles scientists at the Janssen Pharmaceutical Companies of Johnson & Johnson are exploring to help the 13.8 million people in the United States estimated to have Alzheimer's by 2050. Learn more about J&J's efforts to find better ways to diagnose, treat and prevent the disease—and why scientists believe the future of treatment looks promising."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808337,809828,2020-01-30 02:40:07 AEDT,2020-01-30,02:40:07,Native Video,581,31,394,107,8,0,1,0,0,24215,00:01:14,https://www.facebook.com/126297030950/posts/10156639891455951,"As the coronavirus outbreak worsens, Johnson & Johnson has mobilized quickly to develop a potential preventive vaccine for the virus. Learn how J&J and its global partners are uniquely positioned to help meet the needs of this global crisis from our leaders, including Paul Stoffels, M.D., Vice Chairman of the Executive Committee and Chief Scientific Officer, J&J: http://bit.ly/2tP2qL0:=:https://www.jnj.com/latest-news/what-you-need-to-know-about-coronavirus-and-a-potential-johnson-johnson-vaccine"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808310,809794,2020-01-29 06:44:46 AEDT,2020-01-29,06:44:46,Native Video,438,9,216,55,2,0,0,0,0,16920,00:00:32,https://www.facebook.com/126297030950/posts/10156636909080951,"In an effort to help aid the coronavirus outbreak in Wuhan, China, Johnson & Johnson has mobilized to develop a potential preventive vaccine that may help protect people against the disease. In just a few short weeks the coronavirus has turned into an outbreak, with over 4,500 confirmed cases in China, according to the World Health Organization (WHO). Learn how scientists at J&J are working in real time to help avoid a global health crisis, as part of our longstanding commitment to develop preventive solutions for those who are most vulnerable: http://bit.ly/2tP2qL0:=:https://www.jnj.com/latest-news/what-you-need-to-know-about-coronavirus-and-a-potential-johnson-johnson-vaccine"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808310,809794,2020-01-29 02:00:14 AEDT,2020-01-29,02:00:14,Link,214,9,47,27,3,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156636260435951,"In response to the recent series of earthquakes in Puerto Rico—including the island’s most destructive quake in a century—Johnson & Johnson is double-matching U.S. and Puerto Rico employees' monetary donations through the company's matching gifts program in an effort to aid affected communities J&J is also proud to share how employees in Guaynabo, San Lorenzo and Manatí mobilized quickly to help distribute personal care supplies, over-the-counter medicines, tents, and food. Learn more about our efforts to help those impacted by the earthquakes, and other key key moments in our long history of giving back in times of crisis."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808293,809775,2020-01-28 02:00:15 AEDT,2020-01-28,02:00:15,Link,55,1,11,6,0,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156633973425951,"One common myth about weight-loss surgery: Only people who have hundreds of pounds to lose can qualify for the procedure. In reality, people may be a candidate if they have a body mass index (BMI) of 35 and one or more weight-related health conditions like type 2 diabetes or hypertension. Learn more about bariatric surgery from medical experts in the field as they help answer common questions, from the different types of bariatric surgeries to whether you can expect to gain any weight back."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,808259,809733,2020-01-27 05:11:43 AEDT,2020-01-27,05:11:43,Native Video,106,0,11,9,1,0,0,0,0,2201,00:00:57,https://www.facebook.com/126297030950/posts/10156631795790951,"Since our inception in 1886, Johnson & Johnson has championed women. Watch as Lauren Moore, Vice President, Global Community Impact, Kathy Wengel, Chief Supply Chain Officer, and Seema Kumar, Vice President of Innovation, Global Health and Policy Communication, J&J, share the importance of propelling women leaders as we continue on the quest toward gender parity in the workplace. Learn more: bit.ly/326ivaK:=:https://youbelong.jnj.com/diverse-workforce"
